"racename","qs","driver","isoutlier"
"2017singapore",2,"jpalmer",0
"2017singapore",2,"sperez",0
"2017singapore",2,"dkvyat",0
"2017singapore",2,"eocon",0
"2017singapore",2,"rgrosjean",0
"2017singapore",3,"svettel",0
"2017singapore",3,"mverstappen",0
"2017singapore",3,"dricciardo",0
"2017singapore",3,"kraikkonen",0
"2017singapore",3,"lhamilton",0
"2017singapore",3,"vbottas",0
"2017singapore",3,"nhulkenberg",0
"2017singapore",3,"falonso",0
"2017singapore",3,"svandoorne",0
"2017singapore",3,"csainz",0
"2017malaysia",1,"lhamilton",0
"2017malaysia",1,"mverstappen",0
"2017malaysia",1,"vbottas",0
"2017malaysia",1,"kraikkonen",0
"2017malaysia",1,"fmassa",0
"2017malaysia",1,"dricciardo",0
"2017malaysia",1,"eocon",0
"2017malaysia",1,"pgasly",0
"2017malaysia",1,"jpalmer",0
"2017malaysia",1,"nhulkenberg",0
"2017malaysia",1,"csainz",0
"2017malaysia",1,"sperez",0
"2017malaysia",1,"svandoorne",0
"2017malaysia",1,"lstroll",0
"2017malaysia",1,"falonso",0
"2017malaysia",1,"rgrosjean",0
"2017malaysia",1,"kmagnussen",0
"2017malaysia",1,"pwehrlein",0
"2017malaysia",1,"mericsson",0
"2017malaysia",2,"vbottas",0
"2017malaysia",2,"kraikkonen",0
"2017malaysia",2,"mverstappen",0
"2017malaysia",2,"lhamilton",0
"2017malaysia",2,"dricciardo",0
"2017malaysia",2,"sperez",0
"2017malaysia",2,"eocon",0
"2017malaysia",2,"nhulkenberg",0
"2017malaysia",2,"svandoorne",0
"2017malaysia",2,"falonso",0
"2017malaysia",2,"fmassa",0
"2017malaysia",2,"jpalmer",0
"2017malaysia",2,"lstroll",0
"2017malaysia",2,"csainz",0
"2017malaysia",2,"pgasly",0
"2017malaysia",3,"lhamilton",0
"2017malaysia",3,"kraikkonen",0
"2017malaysia",3,"mverstappen",0
"2017malaysia",3,"dricciardo",0
"2017malaysia",3,"vbottas",0
"2017malaysia",3,"eocon",0
"2017malaysia",3,"svandoorne",0
"2017malaysia",3,"nhulkenberg",0
"2017malaysia",3,"sperez",0
"2017malaysia",3,"falonso",0
"2017japan",1,"lhamilton",0
"2017japan",1,"kraikkonen",0
"2017japan",1,"mverstappen",0
"2017japan",1,"vbottas",0
"2017japan",1,"svettel",0
"2017japan",1,"dricciardo",0
"2017japan",1,"sperez",0
"2017japan",1,"eocon",0
"2017japan",1,"nhulkenberg",0
"2017japan",1,"fmassa",0
"2017japan",1,"jpalmer",0
"2017japan",1,"falonso",0
"2017japan",1,"csainz",0
"2017japan",1,"svandoorne",0
"2017japan",1,"kmagnussen",0
"2017japan",1,"rgrosjean",0
"2017japan",1,"pgasly",0
"2017japan",1,"lstroll",0
"2017japan",1,"mericsson",0
"2017japan",1,"pwehrlein",0
"2017japan",2,"lhamilton",0
"2017japan",2,"svettel",0
"2017japan",2,"vbottas",0
"2017japan",2,"mverstappen",0
"2017japan",2,"dricciardo",0
"2017japan",2,"kraikkonen",0
"2017japan",2,"eocon",0
"2017japan",2,"sperez",0
"2017japan",2,"fmassa",0
"2017japan",2,"falonso",0
"2017japan",2,"svandoorne",0
"2017japan",2,"nhulkenberg",0
"2017japan",2,"kmagnussen",0
"2017japan",2,"jpalmer",0
"2017japan",2,"csainz",0
"2017japan",3,"lhamilton",0
"2017japan",3,"vbottas",0
"2017japan",3,"svettel",0
"2017japan",3,"dricciardo",0
"2017japan",3,"mverstappen",0
"2017japan",3,"kraikkonen",0
"2017japan",3,"eocon",0
"2017japan",3,"sperez",0
"2017japan",3,"fmassa",0
"2017japan",3,"falonso",0
"2017usa",1,"lhamilton",0
"2017usa",1,"mverstappen",0
"2017usa",1,"vbottas",0
"2017usa",1,"svettel",0
"2017usa",1,"csainz",0
"2017usa",1,"fmassa",0
"2017usa",1,"kraikkonen",0
"2017usa",1,"falonso",0
"2017usa",1,"nhulkenberg",0
"2017usa",1,"eocon",0
"2017usa",1,"dricciardo",0
"2017usa",1,"dkvyat",0
"2017usa",1,"svandoorne",0
"2017usa",1,"sperez",0
"2017usa",1,"rgrosjean",0
"2017usa",1,"mericsson",0
"2017usa",1,"lstroll",0
"2017usa",1,"bhartley",0
"2017usa",1,"pwehrlein",0
"2017usa",1,"kmagnussen",0
"2017usa",2,"lhamilton",0
"2017usa",2,"vbottas",0
"2017usa",2,"kraikkonen",0
"2017usa",2,"svettel",0
"2017usa",2,"dricciardo",0
"2017usa",2,"mverstappen",0
"2017usa",2,"sperez",0
"2017usa",2,"csainz",0
"2017usa",2,"falonso",0
"2017usa",2,"eocon",0
"2017usa",2,"fmassa",0
"2017usa",2,"dkvyat",0
"2017usa",2,"svandoorne",0
"2017usa",2,"rgrosjean",0
"2017usa",3,"lhamilton",0
"2017usa",3,"svettel",0
"2017usa",3,"vbottas",0
"2017usa",3,"dricciardo",0
"2017usa",3,"kraikkonen",0
"2017usa",3,"mverstappen",0
"2017usa",3,"eocon",0
"2017usa",3,"csainz",0
"2017usa",3,"falonso",0
"2017usa",3,"sperez",0
"2017mexico",1,"lhamilton",0
"2017mexico",1,"vbottas",0
"2017mexico",1,"mverstappen",0
"2017mexico",1,"svettel",0
"2017mexico",1,"falonso",0
"2017mexico",1,"sperez",0
"2017mexico",1,"kraikkonen",0
"2017mexico",1,"dricciardo",0
"2017mexico",1,"nhulkenberg",0
"2017mexico",1,"eocon",0
"2017mexico",1,"csainz",0
"2017mexico",1,"fmassa",0
"2017mexico",1,"svandoorne",0
"2017mexico",1,"bhartley",0
"2017mexico",1,"lstroll",0
"2017mexico",1,"mericsson",0
"2017mexico",1,"pwehrlein",0
"2017mexico",1,"kmagnussen",0
"2017mexico",1,"rgrosjean",0
"2017mexico",2,"mverstappen",0
"2017mexico",2,"svettel",0
"2017mexico",2,"lhamilton",0
"2017mexico",2,"vbottas",0
"2017mexico",2,"kraikkonen",0
"2017mexico",2,"dricciardo",0
"2017mexico",2,"csainz",0
"2017mexico",2,"nhulkenberg",0
"2017mexico",2,"eocon",0
"2017mexico",2,"sperez",0
"2017mexico",2,"fmassa",0
"2017mexico",2,"lstroll",0
"2017mexico",3,"svettel",0
"2017mexico",3,"mverstappen",0
"2017mexico",3,"lhamilton",0
"2017mexico",3,"vbottas",0
"2017mexico",3,"kraikkonen",0
"2017mexico",3,"eocon",0
"2017mexico",3,"dricciardo",0
"2017mexico",3,"nhulkenberg",0
"2017mexico",3,"csainz",0
"2017mexico",3,"sperez",0
"2017brazil",1,"kraikkonen",0
"2017brazil",1,"vbottas",0
"2017brazil",1,"svettel",0
"2017brazil",1,"fmassa",0
"2017brazil",1,"mverstappen",0
"2017brazil",1,"dricciardo",0
"2017brazil",1,"nhulkenberg",0
"2017brazil",1,"sperez",0
"2017brazil",1,"rgrosjean",0
"2017brazil",1,"eocon",0
"2017brazil",1,"falonso",0
"2017brazil",1,"csainz",0
"2017brazil",1,"svandoorne",0
"2017brazil",1,"kmagnussen",0
"2017brazil",1,"bhartley",0
"2017brazil",1,"pwehrlein",0
"2017brazil",1,"pgasly",0
"2017brazil",1,"lstroll",0
"2017brazil",1,"mericsson",0
"2017brazil",2,"svettel",0
"2017brazil",2,"vbottas",0
"2017brazil",2,"mverstappen",0
"2017brazil",2,"kraikkonen",0
"2017brazil",2,"dricciardo",0
"2017brazil",2,"falonso",0
"2017brazil",2,"fmassa",0
"2017brazil",2,"nhulkenberg",0
"2017brazil",2,"sperez",0
"2017brazil",2,"csainz",0
"2017brazil",2,"eocon",0
"2017brazil",2,"rgrosjean",0
"2017brazil",2,"svandoorne",0
"2017brazil",2,"kmagnussen",0
"2017brazil",3,"vbottas",0
"2017brazil",3,"svettel",0
"2017brazil",3,"kraikkonen",0
"2017brazil",3,"mverstappen",0
"2017brazil",3,"dricciardo",0
"2017brazil",3,"sperez",0
"2017brazil",3,"falonso",0
"2017brazil",3,"nhulkenberg",0
"2017brazil",3,"csainz",0
"2017brazil",3,"fmassa",0
"2017abudhabi",1,"vbottas",0
"2017abudhabi",1,"lhamilton",0
"2017abudhabi",1,"kraikkonen",0
"2017abudhabi",1,"svettel",0
"2017abudhabi",1,"dricciardo",0
"2017abudhabi",1,"mverstappen",0
"2017abudhabi",1,"sperez",0
"2017abudhabi",1,"fmassa",0
"2017abudhabi",1,"svandoorne",0
"2017abudhabi",1,"nhulkenberg",0
"2017abudhabi",1,"csainz",0
"2017abudhabi",1,"falonso",0
"2017abudhabi",1,"eocon",0
"2017abudhabi",1,"kmagnussen",0
"2017abudhabi",1,"lstroll",0
"2017abudhabi",1,"rgrosjean",0
"2017abudhabi",1,"pgasly",0
"2017abudhabi",1,"pwehrlein",0
"2017abudhabi",1,"mericsson",0
"2017abudhabi",1,"bhartley",0
"2017abudhabi",2,"lhamilton",0
"2017abudhabi",2,"vbottas",0
"2017abudhabi",2,"svettel",0
"2017abudhabi",2,"kraikkonen",0
"2017abudhabi",2,"dricciardo",0
"2017abudhabi",2,"mverstappen",0
"2017abudhabi",2,"nhulkenberg",0
"2017abudhabi",2,"sperez",0
"2017abudhabi",2,"eocon",0
"2017abudhabi",2,"fmassa",0
"2017abudhabi",2,"falonso",0
"2017abudhabi",2,"csainz",0
"2017abudhabi",2,"svandoorne",0
"2017abudhabi",2,"kmagnussen",0
"2017abudhabi",2,"lstroll",0
"2017abudhabi",3,"vbottas",0
"2017abudhabi",3,"lhamilton",0
"2017abudhabi",3,"svettel",0
"2017abudhabi",3,"dricciardo",0
"2017abudhabi",3,"kraikkonen",0
"2017abudhabi",3,"mverstappen",0
"2017abudhabi",3,"nhulkenberg",0
"2017abudhabi",3,"sperez",0
"2017abudhabi",3,"eocon",0
"2017abudhabi",3,"fmassa",0
"2018australia",1,"lhamilton",0
"2018australia",1,"kraikkonen",0
"2018australia",1,"svettel",0
"2018australia",1,"mverstappen",0
"2018australia",1,"dricciardo",0
"2018australia",1,"csainz",0
"2018australia",1,"falonso",0
"2018australia",1,"rgrosjean",0
"2018australia",1,"vbottas",0
"2018australia",1,"nhulkenberg",0
"2018australia",1,"kmagnussen",0
"2018australia",1,"svandoorne",0
"2018australia",1,"sperez",0
"2018australia",1,"lstroll",0
"2018australia",1,"eocon",0
"2018australia",1,"bhartley",0
"2018australia",1,"mericsson",0
"2018australia",1,"cleclerc",0
"2018australia",1,"ssirotkin",0
"2018australia",1,"pgasly",0
"2018australia",2,"svettel",0
"2018australia",2,"lhamilton",0
"2018australia",2,"vbottas",0
"2018australia",2,"mverstappen",0
"2018australia",2,"kraikkonen",0
"2018australia",2,"dricciardo",0
"2018australia",2,"csainz",0
"2018australia",2,"kmagnussen",0
"2018australia",2,"rgrosjean",0
"2018australia",2,"nhulkenberg",0
"2018australia",2,"falonso",0
"2018australia",2,"svandoorne",0
"2018australia",2,"sperez",0
"2018australia",2,"lstroll",0
"2018australia",2,"eocon",0
"2018australia",3,"lhamilton",0
"2018australia",3,"kraikkonen",0
"2018australia",3,"svettel",0
"2018australia",3,"mverstappen",0
"2018australia",3,"dricciardo",0
"2018australia",3,"kmagnussen",0
"2018australia",3,"rgrosjean",0
"2018australia",3,"nhulkenberg",0
"2018australia",3,"csainz",0
"2018bahrain",1,"kraikkonen",0
"2018bahrain",1,"svettel",0
"2018bahrain",1,"vbottas",0
"2018bahrain",1,"mverstappen",0
"2018bahrain",1,"lhamilton",0
"2018bahrain",1,"dricciardo",0
"2018bahrain",1,"kmagnussen",0
"2018bahrain",1,"csainz",0
"2018bahrain",1,"pgasly",0
"2018bahrain",1,"sperez",0
"2018bahrain",1,"nhulkenberg",0
"2018bahrain",1,"eocon",0
"2018bahrain",1,"bhartley",0
"2018bahrain",1,"svandoorne",0
"2018bahrain",1,"rgrosjean",0
"2018bahrain",1,"falonso",0
"2018bahrain",1,"mericsson",0
"2018bahrain",1,"ssirotkin",0
"2018bahrain",1,"cleclerc",0
"2018bahrain",1,"lstroll",0
"2018bahrain",2,"svettel",0
"2018bahrain",2,"lhamilton",0
"2018bahrain",2,"kraikkonen",0
"2018bahrain",2,"vbottas",0
"2018bahrain",2,"dricciardo",0
"2018bahrain",2,"nhulkenberg",0
"2018bahrain",2,"kmagnussen",0
"2018bahrain",2,"csainz",0
"2018bahrain",2,"pgasly",0
"2018bahrain",2,"eocon",0
"2018bahrain",2,"bhartley",0
"2018bahrain",2,"sperez",0
"2018bahrain",2,"falonso",0
"2018bahrain",2,"svandoorne",0
"2018bahrain",3,"svettel",0
"2018bahrain",3,"kraikkonen",0
"2018bahrain",3,"vbottas",0
"2018bahrain",3,"lhamilton",0
"2018bahrain",3,"dricciardo",0
"2018bahrain",3,"pgasly",0
"2018bahrain",3,"kmagnussen",0
"2018bahrain",3,"nhulkenberg",0
"2018bahrain",3,"eocon",0
"2018bahrain",3,"csainz",0
"2018china",1,"svettel",0
"2018china",1,"kraikkonen",0
"2018china",1,"vbottas",0
"2018china",1,"mverstappen",0
"2018china",1,"rgrosjean",0
"2018china",1,"lhamilton",0
"2018china",1,"csainz",0
"2018china",1,"kmagnussen",0
"2018china",1,"falonso",0
"2018china",1,"sperez",0
"2018china",1,"nhulkenberg",0
"2018china",1,"eocon",0
"2018china",1,"svandoorne",0
"2018china",1,"dricciardo",0
"2018china",1,"bhartley",0
"2018china",1,"ssirotkin",0
"2018china",1,"pgasly",0
"2018china",1,"lstroll",0
"2018china",1,"cleclerc",0
"2018china",1,"mericsson",0
"2018china",2,"lhamilton",0
"2018china",2,"vbottas",0
"2018china",2,"kraikkonen",0
"2018china",2,"svettel",0
"2018china",2,"nhulkenberg",0
"2018china",2,"rgrosjean",0
"2018china",2,"dricciardo",0
"2018china",2,"mverstappen",0
"2018china",2,"sperez",0
"2018china",2,"csainz",0
"2018china",2,"kmagnussen",0
"2018china",2,"eocon",0
"2018china",2,"falonso",0
"2018china",2,"svandoorne",0
"2018china",2,"bhartley",0
"2018china",3,"svettel",0
"2018china",3,"kraikkonen",0
"2018china",3,"vbottas",0
"2018china",3,"lhamilton",0
"2018china",3,"mverstappen",0
"2018china",3,"dricciardo",0
"2018china",3,"nhulkenberg",0
"2018china",3,"sperez",0
"2018china",3,"csainz",0
"2018china",3,"rgrosjean",0
"2018azerbaijan",1,"kraikkonen",0
"2018azerbaijan",1,"mverstappen",0
"2018azerbaijan",1,"lhamilton",0
"2018azerbaijan",1,"svettel",0
"2018azerbaijan",1,"dricciardo",0
"2018azerbaijan",1,"eocon",0
"2018azerbaijan",1,"vbottas",0
"2018azerbaijan",1,"csainz",0
"2018azerbaijan",1,"kmagnussen",0
"2018azerbaijan",1,"nhulkenberg",0
"2018azerbaijan",1,"cleclerc",0
"2018azerbaijan",1,"sperez",0
"2018azerbaijan",1,"falonso",0
"2018azerbaijan",1,"ssirotkin",0
"2018azerbaijan",1,"lstroll",0
"2018azerbaijan",1,"svandoorne",0
"2018azerbaijan",1,"pgasly",0
"2018azerbaijan",1,"mericsson",0
"2018azerbaijan",1,"bhartley",1
"2018azerbaijan",2,"kraikkonen",0
"2018azerbaijan",2,"lhamilton",0
"2018azerbaijan",2,"vbottas",0
"2018azerbaijan",2,"mverstappen",0
"2018azerbaijan",2,"eocon",0
"2018azerbaijan",2,"svettel",0
"2018azerbaijan",2,"nhulkenberg",0
"2018azerbaijan",2,"sperez",0
"2018azerbaijan",2,"csainz",0
"2018azerbaijan",2,"dricciardo",0
"2018azerbaijan",2,"lstroll",0
"2018azerbaijan",2,"ssirotkin",0
"2018azerbaijan",2,"falonso",0
"2018azerbaijan",2,"cleclerc",0
"2018azerbaijan",2,"kmagnussen",0
"2018azerbaijan",3,"svettel",0
"2018azerbaijan",3,"lhamilton",0
"2018azerbaijan",3,"vbottas",0
"2018azerbaijan",3,"dricciardo",0
"2018azerbaijan",3,"mverstappen",0
"2018azerbaijan",3,"kraikkonen",0
"2018azerbaijan",3,"eocon",0
"2018azerbaijan",3,"sperez",0
"2018azerbaijan",3,"nhulkenberg",0
"2018azerbaijan",3,"csainz",0
"2018spain",1,"svettel",0
"2018spain",1,"mverstappen",0
"2018spain",1,"kraikkonen",0
"2018spain",1,"dricciardo",0
"2018spain",1,"lhamilton",0
"2018spain",1,"vbottas",0
"2018spain",1,"kmagnussen",0
"2018spain",1,"falonso",0
"2018spain",1,"rgrosjean",0
"2018spain",1,"csainz",0
"2018spain",1,"pgasly",0
"2018spain",1,"cleclerc",0
"2018spain",1,"sperez",0
"2018spain",1,"eocon",0
"2018spain",1,"svandoorne",0
"2018spain",1,"nhulkenberg",0
"2018spain",1,"mericsson",0
"2018spain",1,"ssirotkin",0
"2018spain",1,"lstroll",0
"2018spain",2,"svettel",0
"2018spain",2,"kraikkonen",0
"2018spain",2,"vbottas",0
"2018spain",2,"lhamilton",0
"2018spain",2,"mverstappen",0
"2018spain",2,"kmagnussen",0
"2018spain",2,"dricciardo",0
"2018spain",2,"rgrosjean",0
"2018spain",2,"csainz",0
"2018spain",2,"falonso",0
"2018spain",2,"svandoorne",0
"2018spain",2,"pgasly",0
"2018spain",2,"eocon",0
"2018spain",2,"cleclerc",0
"2018spain",2,"sperez",0
"2018spain",3,"lhamilton",0
"2018spain",3,"vbottas",0
"2018spain",3,"svettel",0
"2018spain",3,"kraikkonen",0
"2018spain",3,"mverstappen",0
"2018spain",3,"dricciardo",0
"2018spain",3,"kmagnussen",0
"2018spain",3,"falonso",0
"2018spain",3,"csainz",0
"2018spain",3,"rgrosjean",0
"2018monaco",1,"dricciardo",0
"2018monaco",1,"svettel",0
"2018monaco",1,"vbottas",0
"2018monaco",1,"lhamilton",0
"2018monaco",1,"svandoorne",0
"2018monaco",1,"kraikkonen",0
"2018monaco",1,"falonso",0
"2018monaco",1,"ssirotkin",0
"2018monaco",1,"cleclerc",0
"2018monaco",1,"sperez",0
"2018monaco",1,"rgrosjean",0
"2018monaco",1,"pgasly",0
"2018monaco",1,"csainz",0
"2018monaco",1,"eocon",0
"2018monaco",1,"nhulkenberg",0
"2018monaco",1,"bhartley",0
"2018monaco",1,"mericsson",0
"2018monaco",1,"lstroll",0
"2018monaco",1,"kmagnussen",0
"2018monaco",2,"dricciardo",0
"2018monaco",2,"kraikkonen",0
"2018monaco",2,"svettel",0
"2018monaco",2,"lhamilton",0
"2018monaco",2,"vbottas",0
"2018monaco",2,"eocon",0
"2018monaco",2,"sperez",0
"2018monaco",2,"falonso",0
"2018monaco",2,"csainz",0
"2018monaco",2,"pgasly",0
"2018monaco",2,"nhulkenberg",0
"2018monaco",2,"svandoorne",0
"2018monaco",2,"ssirotkin",0
"2018monaco",2,"cleclerc",0
"2018monaco",2,"rgrosjean",0
"2018monaco",3,"dricciardo",0
"2018monaco",3,"svettel",0
"2018monaco",3,"lhamilton",0
"2018monaco",3,"kraikkonen",0
"2018monaco",3,"vbottas",0
"2018monaco",3,"eocon",0
"2018monaco",3,"falonso",0
"2018monaco",3,"csainz",0
"2018monaco",3,"sperez",0
"2018monaco",3,"pgasly",0
"2018canada",1,"svettel",0
"2018canada",1,"kraikkonen",0
"2018canada",1,"lhamilton",0
"2018canada",1,"vbottas",0
"2018canada",1,"mverstappen",0
"2018canada",1,"dricciardo",0
"2018canada",1,"eocon",0
"2018canada",1,"bhartley",0
"2018canada",1,"kmagnussen",0
"2018canada",1,"csainz",0
"2018canada",1,"sperez",0
"2018canada",1,"nhulkenberg",0
"2018canada",1,"cleclerc",0
"2018canada",1,"falonso",0
"2018canada",1,"svandoorne",0
"2018canada",1,"pgasly",0
"2018canada",1,"lstroll",0
"2018canada",1,"ssirotkin",0
"2018canada",1,"mericsson",0
"2018canada",2,"dricciardo",0
"2018canada",2,"mverstappen",0
"2018canada",2,"vbottas",0
"2018canada",2,"svettel",0
"2018canada",2,"kraikkonen",0
"2018canada",2,"lhamilton",0
"2018canada",2,"nhulkenberg",0
"2018canada",2,"csainz",0
"2018canada",2,"eocon",0
"2018canada",2,"sperez",0
"2018canada",2,"kmagnussen",0
"2018canada",2,"bhartley",0
"2018canada",2,"cleclerc",0
"2018canada",2,"falonso",0
"2018canada",2,"svandoorne",0
"2018canada",3,"svettel",0
"2018canada",3,"vbottas",0
"2018canada",3,"mverstappen",0
"2018canada",3,"lhamilton",0
"2018canada",3,"kraikkonen",0
"2018canada",3,"dricciardo",0
"2018canada",3,"nhulkenberg",0
"2018canada",3,"eocon",0
"2018canada",3,"csainz",0
"2018canada",3,"sperez",0
"2018france",1,"lhamilton",0
"2018france",1,"mverstappen",0
"2018france",1,"kraikkonen",0
"2018france",1,"vbottas",0
"2018france",1,"svettel",0
"2018france",1,"dricciardo",0
"2018france",1,"rgrosjean",0
"2018france",1,"kmagnussen",0
"2018france",1,"csainz",0
"2018france",1,"pgasly",0
"2018france",1,"cleclerc",0
"2018france",1,"sperez",0
"2018france",1,"eocon",0
"2018france",1,"mericsson",0
"2018france",1,"nhulkenberg",0
"2018france",1,"falonso",0
"2018france",1,"bhartley",0
"2018france",1,"svandoorne",0
"2018france",1,"ssirotkin",0
"2018france",1,"lstroll",0
"2018france",2,"lhamilton",0
"2018france",2,"svettel",0
"2018france",2,"kraikkonen",0
"2018france",2,"mverstappen",0
"2018france",2,"vbottas",0
"2018france",2,"rgrosjean",0
"2018france",2,"kmagnussen",0
"2018france",2,"dricciardo",0
"2018france",2,"csainz",0
"2018france",2,"cleclerc",0
"2018france",2,"eocon",0
"2018france",2,"nhulkenberg",0
"2018france",2,"sperez",0
"2018france",2,"pgasly",0
"2018france",2,"mericsson",0
"2018france",3,"lhamilton",0
"2018france",3,"vbottas",0
"2018france",3,"svettel",0
"2018france",3,"mverstappen",0
"2018france",3,"dricciardo",0
"2018france",3,"kraikkonen",0
"2018france",3,"csainz",0
"2018france",3,"cleclerc",0
"2018france",3,"kmagnussen",0
"2018austria",1,"lhamilton",0
"2018austria",1,"vbottas",0
"2018austria",1,"kraikkonen",0
"2018austria",1,"rgrosjean",0
"2018austria",1,"mverstappen",0
"2018austria",1,"svettel",0
"2018austria",1,"kmagnussen",0
"2018austria",1,"dricciardo",0
"2018austria",1,"nhulkenberg",0
"2018austria",1,"csainz",0
"2018austria",1,"falonso",0
"2018austria",1,"cleclerc",0
"2018austria",1,"pgasly",0
"2018austria",1,"eocon",0
"2018austria",1,"lstroll",0
"2018austria",1,"svandoorne",0
"2018austria",1,"sperez",0
"2018austria",1,"ssirotkin",0
"2018austria",1,"bhartley",0
"2018austria",1,"mericsson",0
"2018austria",2,"svettel",0
"2018austria",2,"lhamilton",0
"2018austria",2,"vbottas",0
"2018austria",2,"kraikkonen",0
"2018austria",2,"mverstappen",0
"2018austria",2,"rgrosjean",0
"2018austria",2,"kmagnussen",0
"2018austria",2,"dricciardo",0
"2018austria",2,"csainz",0
"2018austria",2,"nhulkenberg",0
"2018austria",2,"eocon",0
"2018austria",2,"pgasly",0
"2018austria",2,"cleclerc",0
"2018austria",2,"falonso",0
"2018austria",2,"lstroll",0
"2018austria",3,"vbottas",0
"2018austria",3,"lhamilton",0
"2018austria",3,"svettel",0
"2018austria",3,"kraikkonen",0
"2018austria",3,"mverstappen",0
"2018austria",3,"rgrosjean",0
"2018austria",3,"dricciardo",0
"2018austria",3,"kmagnussen",0
"2018austria",3,"csainz",0
"2018austria",3,"nhulkenberg",0
"2018greatbritain",1,"svettel",0
"2018greatbritain",1,"lhamilton",0
"2018greatbritain",1,"vbottas",0
"2018greatbritain",1,"mverstappen",0
"2018greatbritain",1,"kraikkonen",0
"2018greatbritain",1,"cleclerc",0
"2018greatbritain",1,"dricciardo",0
"2018greatbritain",1,"nhulkenberg",0
"2018greatbritain",1,"rgrosjean",0
"2018greatbritain",1,"kmagnussen",0
"2018greatbritain",1,"falonso",0
"2018greatbritain",1,"sperez",0
"2018greatbritain",1,"mericsson",0
"2018greatbritain",1,"eocon",0
"2018greatbritain",1,"pgasly",0
"2018greatbritain",1,"csainz",0
"2018greatbritain",1,"svandoorne",0
"2018greatbritain",1,"ssirotkin",0
"2018greatbritain",2,"lhamilton",0
"2018greatbritain",2,"svettel",0
"2018greatbritain",2,"vbottas",0
"2018greatbritain",2,"kraikkonen",0
"2018greatbritain",2,"mverstappen",0
"2018greatbritain",2,"dricciardo",0
"2018greatbritain",2,"rgrosjean",0
"2018greatbritain",2,"kmagnussen",0
"2018greatbritain",2,"cleclerc",0
"2018greatbritain",2,"eocon",0
"2018greatbritain",2,"nhulkenberg",0
"2018greatbritain",2,"sperez",0
"2018greatbritain",2,"falonso",0
"2018greatbritain",2,"pgasly",0
"2018greatbritain",2,"mericsson",0
"2018greatbritain",3,"lhamilton",0
"2018greatbritain",3,"svettel",0
"2018greatbritain",3,"kraikkonen",0
"2018greatbritain",3,"vbottas",0
"2018greatbritain",3,"mverstappen",0
"2018greatbritain",3,"dricciardo",0
"2018greatbritain",3,"kmagnussen",0
"2018greatbritain",3,"rgrosjean",0
"2018greatbritain",3,"cleclerc",0
"2018greatbritain",3,"eocon",0
"2018germany",1,"kraikkonen",0
"2018germany",1,"svettel",0
"2018germany",1,"vbottas",0
"2018germany",1,"rgrosjean",0
"2018germany",1,"lhamilton",0
"2018germany",1,"cleclerc",0
"2018germany",1,"kmagnussen",0
"2018germany",1,"mverstappen",0
"2018germany",1,"dricciardo",0
"2018germany",1,"csainz",0
"2018germany",1,"sperez",0
"2018germany",1,"nhulkenberg",0
"2018germany",1,"mericsson",0
"2018germany",1,"falonso",0
"2018germany",1,"ssirotkin",0
"2018germany",1,"eocon",0
"2018germany",1,"pgasly",0
"2018germany",1,"bhartley",0
"2018germany",1,"lstroll",0
"2018germany",1,"svandoorne",0
"2018germany",2,"vbottas",0
"2018germany",2,"mverstappen",0
"2018germany",2,"kraikkonen",0
"2018germany",2,"svettel",0
"2018germany",2,"kmagnussen",0
"2018germany",2,"rgrosjean",0
"2018germany",2,"nhulkenberg",0
"2018germany",2,"cleclerc",0
"2018germany",2,"csainz",0
"2018germany",2,"sperez",0
"2018germany",2,"falonso",0
"2018germany",2,"ssirotkin",0
"2018germany",2,"mericsson",0
"2018germany",3,"svettel",0
"2018germany",3,"vbottas",0
